recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
9,5,14425,14425,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14426,14426,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14427,14427,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14428,14428,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14429,14429,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14430,14430,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14431,14431,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14432,14432,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14433,14433,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14434,14434,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14435,14435,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14436,14436,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14437,14437,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14438,14438,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14439,14439,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14440,14440,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14441,14441,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14442,14442,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14443,14443,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14444,14444,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14445,14445,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14446,14446,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14447,14447,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14448,14448,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14449,14449,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14450,14450,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14451,14451,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14452,14452,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14453,14453,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14454,14454,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14455,14455,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14456,14456,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14457,14457,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14458,14458,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14459,14459,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14460,14460,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14461,14461,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14462,14462,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14463,14463,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14464,14464,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14465,14465,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14466,14466,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14467,14467,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14468,14468,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14469,14469,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14470,14470,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14471,14471,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14472,14472,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14473,14473,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14474,14474,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14475,14475,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14476,14476,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14477,14477,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14478,14478,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14479,14479,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14480,14480,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14481,14481,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14482,14482,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14483,14483,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14484,14484,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14485,14485,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14486,14486,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14487,14487,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14488,14488,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14489,14489,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14490,14490,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14491,14491,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14492,14492,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14493,14493,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14494,14494,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14495,14495,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14496,14496,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14497,14497,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14498,14498,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14499,14499,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14500,14500,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14501,14501,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14502,14502,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14503,14503,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14504,14504,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14505,14505,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14506,14506,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14507,14507,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14508,14508,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14509,14509,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14510,14510,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14511,14511,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14512,14512,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14513,14513,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14514,14514,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14515,14515,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14516,14516,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14517,14517,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14518,14518,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14519,14519,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14520,14520,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14521,14521,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14522,14522,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14523,14523,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14524,14524,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14525,14525,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14526,14526,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14527,14527,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14528,14528,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14529,14529,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14530,14530,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14531,14531,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14532,14532,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14533,14533,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14534,14534,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14535,14535,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14536,14536,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14537,14537,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14538,14538,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14539,14539,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14540,14540,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14541,14541,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14542,14542,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14543,14543,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14544,14544,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14545,14545,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14546,14546,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14547,14547,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14548,14548,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14549,14549,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14550,14550,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14551,14551,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14552,14552,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14553,14553,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14554,14554,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14555,14555,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14556,14556,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14557,14557,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14558,14558,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14559,14559,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14560,14560,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14561,14561,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14562,14562,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14563,14563,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14564,14564,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14565,14565,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14566,14566,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14567,14567,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14568,14568,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14569,14569,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14570,14570,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14571,14571,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14572,14572,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14573,14573,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14574,14574,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14575,14575,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14576,14576,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14577,14577,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14578,14578,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14579,14579,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14580,14580,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14581,14581,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14582,14582,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14583,14583,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14584,14584,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14585,14585,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14586,14586,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14587,14587,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14588,14588,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14589,14589,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14590,14590,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14591,14591,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14592,14592,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14593,14593,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14594,14594,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14595,14595,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14596,14596,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14597,14597,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14598,14598,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14599,14599,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14600,14600,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14601,14601,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
9,5,14602,14602,70.07881,-21.99163,49.64133,2.08759,4.67845,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000
