recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
4,2,10529,10529,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10530,10530,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10531,10531,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10532,10532,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10533,10533,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10534,10534,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10535,10535,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10536,10536,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10537,10537,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10538,10538,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10539,10539,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10540,10540,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10541,10541,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10542,10542,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10543,10543,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10544,10544,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10545,10545,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10546,10546,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10547,10547,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10548,10548,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10549,10549,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10550,10550,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10551,10551,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10552,10552,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10553,10553,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10554,10554,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10555,10555,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10556,10556,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10557,10557,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10558,10558,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10559,10559,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10560,10560,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10561,10561,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10562,10562,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10563,10563,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10564,10564,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10565,10565,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10566,10566,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10567,10567,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10568,10568,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10569,10569,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10570,10570,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10571,10571,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10572,10572,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10573,10573,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10574,10574,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10575,10575,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10576,10576,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10577,10577,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10578,10578,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10579,10579,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10580,10580,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10581,10581,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10582,10582,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10583,10583,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10584,10584,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10585,10585,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10586,10586,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10587,10587,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10588,10588,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10589,10589,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10590,10590,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10591,10591,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10592,10592,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10593,10593,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10594,10594,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10595,10595,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10596,10596,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10597,10597,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10598,10598,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10599,10599,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10600,10600,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10601,10601,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10602,10602,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10603,10603,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10604,10604,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10605,10605,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10606,10606,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10607,10607,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10608,10608,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10609,10609,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10610,10610,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10611,10611,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10612,10612,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10613,10613,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10614,10614,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10615,10615,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10616,10616,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10617,10617,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10618,10618,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10619,10619,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10620,10620,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10621,10621,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10622,10622,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10623,10623,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10624,10624,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10625,10625,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10626,10626,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10627,10627,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10628,10628,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10629,10629,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10630,10630,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10631,10631,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10632,10632,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10633,10633,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10634,10634,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10635,10635,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10636,10636,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10637,10637,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10638,10638,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10639,10639,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10640,10640,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10641,10641,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10642,10642,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10643,10643,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10644,10644,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10645,10645,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10646,10646,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10647,10647,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10648,10648,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10649,10649,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10650,10650,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10651,10651,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10652,10652,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10653,10653,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10654,10654,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10655,10655,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10656,10656,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10657,10657,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10658,10658,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10659,10659,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10660,10660,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10661,10661,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10662,10662,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10663,10663,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10664,10664,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10665,10665,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10666,10666,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10667,10667,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10668,10668,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10669,10669,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10670,10670,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10671,10671,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10672,10672,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10673,10673,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10674,10674,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10675,10675,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10676,10676,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10677,10677,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10678,10678,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10679,10679,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10680,10680,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10681,10681,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10682,10682,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10683,10683,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10684,10684,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10685,10685,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10686,10686,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10687,10687,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10688,10688,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10689,10689,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10690,10690,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10691,10691,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10692,10692,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10693,10693,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10694,10694,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10695,10695,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10696,10696,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
4,2,10697,10697,174.42770,-37.73057,198.59114,2.01382,4.17901,0.00000,-0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
